longitude,latitude,type,
116075820,39945230,4,
116436877,40234722,1,
116343845,40049323,2,
115959617,39815127,4,
116346303,40007068,2,
116344642,39935573,4,
116268278,39923047,0,
116512290,40013357,3,
116403403,39856210,1,
116328447,39931140,1,
116214807,39808053,3,
116303943,39887494,0,
116287753,39854370,2,
116545762,40026647,0,
116861467,40379980,4,
116376012,39967523,1,
115897300,39576262,2,
116385925,39853335,4,
116578622,39914827,0,
116476270,39921578,2,
116108697,39606695,3,
115902423,39609750,0,
116630627,39658970,4,
115882438,39595493,0,
116238967,39856360,2,
116254643,39922943,0,
116442510,39883812,1,
116694687,40051367,0,
116609392,39649605,4,
116460847,40016000,3,
115811148,39562217,4,
116221800,39899660,3,
116105425,39960437,4,
115973788,39641120,3,
116396365,39870438,4,
116291707,39786155,2,
116132795,39875492,4,
116144112,39798255,3,
116836217,40361780,0,
116316063,39896068,4,
116168598,40067082,0,
116236917,39854942,0,
116309762,39881778,3,
116722083,40036907,1,
116521763,39788470,2,
116407348,39866840,2,
116436598,39907048,3,
116572302,39909100,0,
116438507,39887528,4,
116078022,39945478,3,
116392933,39790515,1,
116584328,40076553,4,
116254708,39916387,0,
116458888,39889708,0,
116059613,39659670,0,
116366997,39969653,3,
116326600,39921760,4,
116415512,39844288,3,
116119957,39702213,1,
115994067,39700670,0,
116441348,39892035,3,
116125680,39647717,4,
116444688,39874342,2,
116076652,40231618,0,
116344007,40026620,3,
116307527,39983003,2,
116363448,39881995,2,
115974812,40466458,1,
116356030,39867618,0,
116029352,39668090,1,
116350707,39912252,2,
116119978,39823157,0,
116317817,40075038,2,
116341547,39985277,3,
115974248,39483827,2,
116370282,39992093,1,
115970728,39600235,1,
116420763,39903827,3,
116455913,39921433,0,
115805767,39532918,3,
116206758,40183218,2,
116497297,39869363,4,
116130075,40100625,1,
116480455,39600930,4,
116168167,39892643,0,
116283477,39956372,4,
115909278,39667698,0,
116048608,39656018,0,
116190980,39820225,2,
116507903,39866272,2,
116121685,39797313,0,
116044120,39734937,3,
116136337,39790378,0,
116411702,39969355,1,
116304152,39933998,2,
116468147,39838533,4,
116327530,39888550,2,
116114597,39954268,1,
116555453,40062730,2,
116233353,39838342,1,
116467543,39974667,4,
116565782,40035317,4,
116294495,39978578,2,
116045305,39881725,0,
116441037,39948532,1,
116476307,39915900,2,
116579155,40046675,0,
116427045,39958270,4,
116277910,39906270,3,
116296348,40087350,3,
116368013,39864445,2,
116513563,39860392,3,
116398977,39811028,2,
116417905,39902808,3,
116551778,40076920,0,
116029752,39666468,0,
116487955,39921550,0,
116374550,39948835,2,
116433485,39852732,1,
116655713,39626665,4,
116201267,39895530,3,
116405907,40101985,2,
116029395,39980905,2,
116124877,40520842,2,
116661688,40367690,4,
116092643,39934600,3,
116432000,40078407,3,
116133332,39942743,4,
116775635,40226028,3,
116851395,39797310,1,
116539320,39915057,0,
116347083,39967315,1,
116368920,39762212,4,
116440705,0,2,
116372735,39973832,4,
116165685,39923385,3,
116816740,40377377,4,
116389882,39845767,2,
116579348,40046975,3,
116496202,39830335,4,
116321725,39846462,3,
116318037,39845113,3,
116348445,39844628,2,
116145202,39716713,2,
116471890,39977898,2,
116637773,40243318,1,
116325383,39954575,2,
116347272,39958798,3,
116463662,40010160,3,
116307022,39962600,0,
116405547,39947753,2,
116244420,39847833,4,
116492917,39917090,0,
116435692,39907035,3,
116639502,40336337,0,
116636343,40340615,1,
116370938,39995980,1,
116339967,39905985,3,
116328345,39967662,0,
116276612,39834778,0,
116201385,39772940,3,
116389498,39862610,2,
115930012,40469690,2,
116478088,40150090,0,
116465270,39969840,3,
116030425,39766498,4,
116788712,40086223,1,
116204935,39906158,2,
116655950,40108582,1,
116481953,40215612,4,
116633892,39913648,2,
116382235,40544383,2,
116361668,40004113,3,
116042128,39805600,2,
116195962,39909638,4,
116318683,40048928,0,
116355097,40030070,3,
116411922,39899628,1,
116564343,40010195,4,
117074207,40071642,0,
116686478,39986317,4,
115977728,39690467,2,
116362208,39903715,3,
116059665,39654122,4,
116325783,39966220,3,
116509833,39945723,4,
116408648,40039808,0,
116303773,39940395,4,
116566360,40033773,4,
116089452,39955460,0,
116191733,39630895,4,
116032867,39708838,4,
116071317,39712067,3,
116495842,39935068,1,
116595607,39913968,3,
116093227,39930427,1,
116303922,39913455,0,
116595692,39901937,4,
116672098,39931525,2,
116176583,39856257,4,
116461440,39882508,0,
116097345,39904678,0,
116339115,39896520,0,
116532333,39926912,2,
116255633,40134353,1,
116345700,40017330,4,
116270787,40145392,0,
116505212,40007760,4,
116396098,39993250,1,
115986053,39801427,0,
116726660,39926118,1,
116209635,39950043,0,
116442442,39934983,3,
115935212,39656533,0,
115997173,40463943,0,
116255737,39895805,2,
116255740,39997352,2,
116458150,39846658,1,
116095060,39909687,3,
116454445,39962147,1,
116217898,39893865,3,
116604915,40027045,4,
116306870,39837005,0,
116293190,39833028,4,
116289723,39917505,4,
116291465,39878442,4,
115994440,39657827,4,
116815958,39837973,2,
116039955,39809458,2,
116129850,39641495,0,
116333848,39765475,2,
116530267,39940362,2,
116577173,39909278,4,
116109625,39659862,3,
116920292,39782540,4,
116496100,40005250,3,
116343278,39933992,4,
116346627,39931070,4,
116502793,39798465,4,
116471802,39912562,0,
116599252,40021562,1,
116251888,40125810,1,
116041912,39810635,0,
116418902,39959643,3,
116262903,39865768,0,
116458492,39892122,2,
116642685,39928428,3,
116179597,40066803,4,
116148220,40040520,3,
116272548,39871860,4,
116348998,39963467,4,
116096100,39885302,0,
116322068,39754567,0,
116099378,39907353,4,
116258782,40047117,1,
116342940,39868815,2,
116247002,39913818,3,
116345392,39839348,2,
116375960,39821745,1,
116432693,39851675,2,
116483637,39916370,2,
116425322,39857398,1,
116453198,40090217,4,
116107705,40074167,1,
115957778,39631752,2,
116090152,39936392,1,
116439540,39954803,2,
116296533,39895872,2,
116693753,39623563,2,
116222897,39849162,2,
116099000,39925032,1,
116129232,39717663,4,
116392273,39803125,2,
116331528,39883335,0,
116225092,39872050,2,
116868107,40385490,4,
116937867,40388190,0,
116402178,39957698,1,
116315875,39730608,1,
116057210,39713532,3,
116262352,40132030,0,
116455653,39941798,3,
116244223,39847593,0,
116584522,39922848,1,
116015250,39688967,4,
116316393,39890862,0,
116304008,39885485,4,
116340443,39739602,1,
115862243,39569708,4,
116349615,39931230,2,
116601705,40029652,0,
116569400,40360023,1,
116155747,39730215,1,
116342605,39789525,3,
117189800,40138232,1,
116393622,39967260,4,
116342940,39938697,4,
116855338,40373767,3,
116115452,39830765,0,
116506442,39854532,1,
116485098,40240267,2,
116273250,40112273,0,
116421365,39917648,1,
116461627,39917432,2,
116147603,39708303,2,
116161667,39674760,3,
116522365,40029755,3,
116350658,39912340,4,
115914417,39637380,4,
116317440,39898430,0,
116187542,39932900,0,
116268052,39900553,2,
116178500,39792487,3,
116443117,39764403,3,
116173018,40573050,4,
116388468,39894128,4,
116379245,39877665,4,
116297502,39956857,1,
116455275,39790819,2,
116150970,39752628,2,
116191850,39922835,3,
116080933,40231678,0,
116547350,39965388,3,
116055850,39716498,3,
116334692,39871503,0,
116862093,40371578,1,
116253698,39861235,0,
116201967,39886362,2,
116354617,39867378,3,
116187667,39908417,2,
116514353,39889760,3,
116388970,39986590,4,
116422090,39844985,2,
116481393,39987285,0,
116099283,39907385,2,
116375340,39976498,2,
116025048,39774678,0,
116080433,39970287,3,
116385950,39947590,4,
116064900,40160313,4,
116246357,40003858,2,
116230275,39948418,4,
116269917,39880918,1,
116153050,39804113,2,
116523112,39892000,0,
116303842,39933428,0,
116583297,40050285,0,
116326526,39895737,3,
116551503,40076815,3,
116424100,39783797,1,
116429658,40171142,4,
116445213,39820277,0,
116117228,40126862,3,
116455705,39928552,3,
116256952,39862110,4,
116553300,39725475,3,
116189962,39805760,0,
116336790,40023325,0,
116483483,39979410,4,
116111147,39923343,3,
116108862,39733283,2,
116077383,39738132,4,
116281852,40013848,2,
116226633,39946778,0,
116865267,39774223,4,
116203748,39824603,4,
116423900,39968008,1,
116501620,40006502,2,
116467450,39659733,3,
116376583,39945390,0,
116491372,40009568,4,
116406687,40069235,0,
116585227,40125440,1,
116184963,39733885,4,
116455877,39938552,3,
116290165,39933943,2,
116374018,39949952,0,
116453580,40056192,1,
116239895,40119957,1,
116434943,39892512,4,
116499367,40004872,2,
116262978,40127612,0,
116089367,39955045,4,
116070053,39696467,0,
116103317,40555445,0,
116660415,39910035,1,
116078267,39929522,1,
115985696,39700838,3,
116287363,39995395,3,
116364453,40032492,0,
116405028,40020497,1,
116369983,40061015,0,
116444155,39954578,1,
116518717,39967783,3,
116615074,40048696,2,
116133947,39839417,3,
116400625,39858362,0,
116474370,39883007,2,
116652727,40128915,3,
116309358,39984133,2,
116368242,39865550,1,
116401622,40007333,2,
116489312,39970708,2,
115952800,39601780,0,
116058912,39702500,4,
116098243,39964795,2,
116102800,39933723,0,
116471677,39932498,0,
116949552,40561863,0,
116063842,39615070,4,
116236123,39585035,4,
116338350,40023805,4,
116172680,39924670,0,
116347598,39978847,2,
116412652,39797777,3,
116269850,39956573,3,
116394375,39849815,2,
116091518,39937758,1,
116351030,39876655,4,
116364575,39966360,0,
116363993,39966123,4,
116337305,39847908,4,
116427578,39940240,2,
115889487,39624908,2,
116255110,39945404,1,
116197423,39915240,1,
116484783,40005872,3,
115930483,39593133,0,
116237238,39874335,3,
115915495,39638487,3,
116340267,40015113,2,
116544472,40285183,1,
117196600,40203867,1,
116126973,39812422,3,
116302515,39940833,2,
116359862,40005952,0,
116430360,39645703,1,
116339457,39835425,3,
116111810,39962063,2,
116485957,39990353,4,
115767370,39520825,4,
117002318,40188395,3,
116305477,39850298,1,
116529795,39658648,1,
115947883,39731872,4,
116497883,39683643,1,
116434860,39911748,4,
116428137,39926577,0,
116378670,39947542,4,
116300720,40112503,3,
116285965,39821138,3,
116316063,39896068,4,
116396885,39910600,2,
116223275,39846730,3,
116695360,40097087,3,
116405595,39906748,3,
116378027,39982553,3,
116347975,39715023,4,
116293008,39934998,3,
116610187,40049740,2,
116230233,40197735,4,
116409917,40036122,0,
116309037,40000230,1,
116350292,39907737,1,
116545257,39738750,2,
116294817,40092915,4,
116297533,39934723,2,
116339443,40031657,3,
116346812,39735487,0,
116322270,40034493,4,
116411725,39902225,2,
116361665,40003135,0,
116321762,40029797,4,
116338263,39744463,4,
116348147,39735365,1,
116000228,39701138,1,
116541883,39754675,1,
116400422,39854158,4,
115945298,39655610,2,
116276313,39973367,2,
116415152,39874940,0,
116031722,39816587,0,
116484903,39899445,3,
116189373,39884627,0,
116268388,39895830,4,
116477178,39868748,3,
115877278,39561490,1,
116238847,39851528,4,
116105500,39928667,1,
116322948,39692618,2,
116196532,39810023,2,
116456240,39917802,3,
116622407,39910320,2,
115976190,39691568,0,
116151067,40131042,0,
116397133,39886217,4,
116449323,39742217,2,
115700653,39725557,4,
116438693,39898475,1,
116042085,39616988,4,
115891522,39603080,1,
116325042,39883275,1,
116365922,39946995,0,
116761075,40479562,4,
116352720,39940370,2,
115880322,39624122,3,
116899683,39781168,3,
116300018,39976763,4,
116115382,39696662,3,
116393590,39622183,1,
116488075,39921552,3,
116032075,39638042,4,
116308917,39885228,2,
116527392,40079565,3,
117257300,40164125,1,
116466650,40012125,3,
116651867,39906827,1,
116424807,40038950,3,
116422793,39904142,3,
116493582,39997360,3,
116465492,39914958,0,
116525863,39920068,4,
116502030,39872303,1,
116303545,39865555,2,
116292278,40093882,3,
116389338,39796107,0,
116406657,40127635,4,
116534517,39899532,4,
116838030,40367145,0,
116875767,40383188,3,
116821210,40375507,3,
116489275,40242348,2,
115958567,39815700,0,
116336920,39979787,4,
116219900,39995133,1,
116197342,39661482,2,
116042465,39755853,2,
116281465,39781002,0,
116346307,40007172,0,
116306103,39870930,0,
116374975,40021660,3,
116364337,39967242,3,
116330145,40043355,0,
116289973,39884940,1,
116338242,40023480,2,
116240562,39950452,3,
116310963,40073103,3,
116473650,39979270,2,
116374183,39970377,3,
116556398,39784955,2,
116411058,39997915,0,
116547015,40107793,0,
116277910,39906270,1,
116506107,40010520,1,
116438002,39968437,4,
116041608,39808660,2,
116258247,39862763,3,
116346908,39867197,0,
117014390,40210188,3,
116532467,40053935,1,
116628368,39927463,4,
116306155,40028245,4,
116708968,39520018,3,
116265915,39898935,1,
116121437,39730258,0,
115710327,39581400,0,
116368760,39863185,1,
116315140,39906232,0,
116296538,39881145,2,
116545428,39904833,4,
116453125,39918438,0,
116331772,39888532,2,
116458888,39889708,2,
116407542,39914113,2,
116484170,39918613,4,
116346632,40000600,0,
116356983,39887943,3,
116786142,40348497,1,
116185368,39933297,1,
116315097,39890395,1,
116247563,39862938,3,
116294570,39979550,3,
116371462,39952050,3,
116209948,39861737,2,
116068370,39695115,1,
116422967,40002504,3,
116051833,40458038,1,
116417592,39902833,0,
116544618,39603973,4,
116353803,40021230,2,
116079905,39716695,0,
116219338,39809255,3,
116271533,39587077,4,
116441632,39961077,1,
116387707,39943862,0,
115947327,39720983,1,
116282675,40097750,0,
116567073,39903295,4,
116320460,40047970,0,
116197003,39611752,2,
116215242,39990545,0,
116429077,39892363,3,
116459897,40026512,4,
116304152,39933998,4,
116156143,39772515,4,
116377322,39966877,2,
116580793,40048245,3,
116270872,39863747,3,
116359760,40029785,3,
116165412,39803990,0,
116358850,39850193,4,
116305553,39882792,2,
116455497,39906613,1,
116528523,40043028,4,
116507283,39836718,1,
116364708,39951373,1,
116095777,39930232,2,
116500175,40005052,4,
116339947,39904038,0,
116092045,39885222,3,
116158700,39675027,2,
116463333,39919312,0,
116383673,39843038,2,
116423678,39907115,0,
116302975,39931290,2,
116326857,39966225,2,
0,39.98853,1,
116037213,39789167,3,
116242250,39848197,2,
116518865,40017107,1,
116544972,39602552,2,
117206700,40171095,4,
116419780,39874982,4,
116469045,39824395,3,
115913017,39608010,1,
116292405,39742430,3,
116223907,40208177,1,
116486695,39791100,0,
116221252,39733065,1,
116652198,39902383,0,
116455407,39950640,1,
116496275,39830265,4,
115975528,39688383,0,
116452740,39865205,1,
116368183,39866442,1,
116350738,39899147,1,
116065538,39714505,3,
116205283,39835583,1,
116364917,39955318,1,
116076863,39984107,1,
116280505,39895822,1,
116348407,39715558,4,
116135713,39731803,0,
116316517,39931170,3,
116342980,39943088,3,
115944363,39673790,2,
115812808,39562193,3,
116254433,40307750,2,
116024448,39877865,3,
116289138,40040500,0,
116442328,39950935,2,
116306215,39867965,0,
116213757,39807630,4,
116221327,39927528,0,
116460683,39921528,3,
116526732,40039305,0,
115996898,39703252,4,
116421115,39894077,3,
116343015,39737728,2,
116643107,40127462,2,
116198798,39615592,1,
116367308,39920867,3,
116560562,39923080,2,
113037045,28085288,4,
116827058,40076450,2,
116396363,39802267,1,
116241133,39618862,2,
116336620,39760372,3,
116302500,39895833,1,
116271813,39970042,0,
116298647,39990677,2,
116391745,39791847,2,
116393403,39947667,1,
116061033,39808272,0,
116757128,39878013,2,
116075333,39940898,3,
116464930,40174510,4,
